temperature pressure      e-           H2           H            H+           H-           H2-          H2+          H3+          He           H2O          CH4          CO           NH3          N2           PH3          H2S          TiO          VO           Fe           FeH          CrH          Na           K            Rb           Cs           CO2          HCN          C2H2         C2H4         C2H6         SiO          MgH          OCS          Li           LiOH         LiH          LiCl         LiF       graphite      lithium(c)
4500.0   2.000   3.2672E-06   5.9188E-01   2.6638E-01   2.1750E-10   3.3625E-07   3.4517E-09   6.1662E-11   1.7887E-09   1.4061E-01   3.2975E-04   1.5446E-07   3.9889E-04   1.1753E-06   5.1770E-05   1.2476E-09   3.4613E-06   1.9650E-08   2.4561E-10   4.4712E-05   2.5050E-06   2.6218E-08   9.3241E-07   1.1027E-08   1.4346E-11   3.8564E-13   2.3783E-08   4.0303E-08   1.0935E-08   9.7040E-12   3.2229E-15   1.5644E-05   2.4723E-06   1.1830E-10   1.2900E-09   3.3330E-12   2.2673E-10   1.2614E-14   1.0533E-15   4.5000E-38   4.5000E-38
4500.0   2.477   2.1549E-06   6.8458E-01   1.6540E-01   6.8253E-11   4.1311E-07   7.8995E-09   3.6044E-11   1.9476E-09   1.4882E-01   4.1896E-04   1.7547E-06   4.1343E-04   4.4234E-06   5.2658E-05   5.4423E-09   7.1662E-06   1.9740E-08   2.4680E-10   4.5379E-05   4.7357E-06   5.1299E-08   1.4630E-06   2.1675E-08   2.8749E-11   7.8855E-13   2.7078E-08   2.9624E-07   1.0133E-07   3.1203E-10   3.5959E-13   1.4136E-05   4.7298E-06   2.1948E-10   1.6841E-09   8.9031E-12   5.5135E-10   3.1286E-14   2.3617E-15   4.5000E-38   4.5000E-38
4500.0   3.000   1.2280E-06   7.4935E-01   9.4782E-02   2.0590E-11   4.4970E-07   1.6426E-08   2.0770E-11   2.1438E-09   1.5457E-01   5.2059E-04   1.9068E-05   3.8308E-04   1.5788E-05   4.6037E-05   1.9222E-08   1.2252E-05   1.9779E-08   2.4737E-10   4.3451E-05   8.6616E-06   9.7016E-08   1.8911E-06   3.7663E-08   5.1752E-11   1.4779E-12   2.8482E-08   1.3563E-06   8.2117E-07   9.2263E-09   3.8795E-11   1.0937E-05   8.7840E-06   3.1764E-10   1.7417E-09   1.9966E-11   1.0892E-09   6.2602E-14   4.4459E-15   4.5000E-38   4.5000E-38
4500.0   3.477   6.5901E-07   7.8476E-01   5.6001E-02   7.5564E-12   4.2775E-07   2.7694E-08   1.3511E-11   2.4718E-09   1.5776E-01   6.8410E-04   1.0055E-04   2.5679E-04   4.2050E-05   3.1590E-05   4.6516E-08   1.6756E-05   1.9798E-08   2.4767E-10   3.9305E-05   1.3888E-05   1.6122E-07   1.9889E-06   5.1248E-08   7.3662E-11   2.2298E-12   2.3957E-08   2.4310E-06   2.2088E-06   7.7971E-08   1.0300E-09   7.8307E-06   1.4344E-05   2.7808E-10   1.4945E-09   3.8103E-11   1.6566E-09   9.5870E-14   6.6034E-15   4.5000E-38   4.5000E-38
4750.0  -6.000   1.3846E-03   3.5809E-08   9.0821E-01   1.2684E-03   3.8311E-12   1.1116E-21   8.3810E-12   3.3358E-18   8.8139E-02   2.1019E-18   5.8185E-36   5.3822E-09   9.5333E-29   1.7393E-11   1.1412E-33   4.9122E-22   4.5055E-16   9.5350E-18   6.1225E-09   8.8522E-18   1.3202E-20   1.5646E-12   1.5314E-14   2.0052E-17   5.5715E-19   3.3234E-20   4.0000E-38   1.0738E-27   4.5000E-38   4.5000E-38   1.3985E-15   3.9008E-18   3.8081E-24   2.8341E-15   1.5624E-32   1.1825E-23   3.8325E-28   3.7815E-28   4.5000E-38   4.5000E-38
4750.0  -5.523   8.2476E-04   1.0768E-07   9.0928E-01   7.1062E-04   6.8545E-12   5.9736E-21   1.4103E-11   1.6859E-17   8.8188E-02   1.8982E-17   4.7376E-34   1.6172E-08   2.5845E-27   5.2237E-11   5.1888E-32   6.7579E-21   3.4797E-15   7.3553E-17   1.0946E-08   4.7533E-17   7.0900E-20   2.7975E-12   2.7383E-14   3.5854E-17   9.9620E-19   2.9991E-19   4.0000E-38   2.9091E-26   4.5000E-38   4.5000E-38   7.5041E-15   2.0948E-17   5.2349E-23   5.0676E-15   2.5200E-31   6.3505E-23   2.0746E-27   2.0296E-27   4.5000E-38   4.5000E-38
4750.0  -5.000   4.7894E-04   3.5945E-07   9.0994E-01   3.6739E-04   1.3277E-11   3.8598E-20   2.4321E-11   9.6986E-17   8.8219E-02   2.1134E-16   5.8670E-32   5.3951E-08   9.5964E-26   1.7424E-10   3.2982E-30   1.1093E-19   3.1367E-14   6.6070E-16   2.1187E-08   3.0692E-16   4.5793E-19   5.4169E-12   5.3023E-14   6.9426E-17   1.9290E-18   3.3370E-18   4.0000E-38   1.0794E-24   4.5000E-38   4.5000E-38   4.8385E-14   1.3528E-16   8.5877E-22   9.8124E-15   5.4288E-30   4.1018E-22   1.3466E-26   1.3104E-26   4.5000E-38   4.5000E-38
4750.0  -4.523   3.0278E-04   1.0791E-06   9.1027E-01   1.9378E-04   2.5191E-11   2.1978E-19   3.8498E-11   4.6074E-16   8.8234E-02   1.9038E-15   4.7581E-30   1.6184E-07   2.5943E-24   5.2291E-10   1.3925E-28   1.3146E-18   2.0911E-13   4.3705E-15   4.0165E-08   1.7461E-15   2.6067E-18   1.0275E-11   1.0058E-13   1.3170E-16   3.6590E-18   3.0034E-17   4.0000E-38   2.9152E-23   4.5000E-38   4.5000E-38   2.7455E-13   7.6994E-16   1.0168E-20   1.8613E-14   9.2730E-29   2.3351E-21   7.6848E-26   7.4586E-26   4.5000E-38   4.5000E-38
4750.0  -4.000   1.9611E-04   3.5987E-06   9.1047E-01   8.9773E-05   5.4400E-11   1.5824E-18   5.9464E-11   2.3727E-15   8.8244E-02   2.1152E-14   5.8712E-28   5.3845E-07   9.6156E-23   1.7433E-09   7.7771E-27   1.8019E-17   1.4593E-12   2.9938E-14   8.6591E-08   1.2551E-14   1.8762E-17   2.2187E-11   2.1718E-13   2.8437E-16   7.9007E-18   3.3293E-16   4.0000E-38   1.0772E-21   4.5040E-36   4.5000E-38   1.9606E-12   5.5392E-15   1.3906E-19   4.0191E-14   2.2241E-27   1.6810E-20   5.5405E-25   5.3685E-25   4.5000E-38   4.5000E-38
4750.0  -3.523   1.4465E-04   1.0798E-05   9.1056E-01   4.0574E-05   1.2039E-10   1.0506E-17   8.0634E-11   9.6531E-15   8.8249E-02   1.9005E-13   4.7377E-26   1.6056E-06   2.5969E-21   5.2295E-09   2.7626E-25   1.8229E-16   7.8428E-12   1.5581E-13   1.9095E-07   8.3038E-14   1.2450E-16   4.9098E-11   4.8060E-13   6.2928E-16   1.7483E-17   2.9729E-15   4.0000E-38   2.8847E-20   1.0858E-33   4.5000E-38   1.2779E-11   3.6722E-14   1.3981E-18   8.8937E-14   4.4218E-26   1.1161E-19   3.6811E-24   3.5635E-24   4.5000E-38   4.5000E-38
4750.0  -3.000   1.1617E-04   3.5996E-05   9.1059E-01   1.5157E-05   3.2229E-10   9.3757E-17   1.0041E-10   4.0070E-14   8.8254E-02   2.0980E-12   5.7653E-24   5.2402E-06   9.6162E-20   1.7422E-08   1.2223E-23   2.1641E-15   4.6460E-11   8.7142E-13   5.0576E-07   7.3316E-13   1.1094E-15   1.3144E-10   1.2866E-12   1.6847E-15   4.6805E-17   3.2129E-14   4.0000E-38   1.0379E-18   4.3408E-31   4.5000E-38   1.0788E-10   3.2621E-13   1.6249E-17   2.3808E-13   1.3066E-24   9.9593E-19   3.2860E-23   3.1780E-23   4.5000E-38   4.5000E-38
4750.0  -2.523   1.0162E-04   1.0798E-04   9.1054E-01   5.7755E-06   8.4572E-10   7.3805E-16   1.1478E-10   1.3740E-13   8.8263E-02   1.8547E-11   4.4881E-22   1.4846E-05   2.5937E-18   5.2175E-08   3.5551E-22   1.9979E-14   2.1682E-10   3.7795E-12   1.2918E-06   5.6175E-12   8.6998E-15   3.4492E-10   3.3767E-12   4.4213E-15   1.2284E-16   2.6825E-13   2.5139E-36   2.5892E-17   9.7448E-29   4.5000E-38   7.4259E-10   2.5382E-12   1.4168E-16   6.2471E-13   3.0311E-23   7.8395E-18   2.5870E-22   2.4976E-22   4.5000E-38   4.5000E-38
4750.0  -2.000   8.7193E-05   3.5974E-04   9.1031E-01   2.0188E-06   2.4182E-09   7.0327E-15   1.3370E-10   5.3338E-13   8.8289E-02   1.9563E-10   4.9117E-20   4.1706E-05   9.5698E-17   1.7286E-07   1.3580E-20   2.2422E-13   9.3699E-10   1.4890E-11   3.4201E-06   4.9564E-11   8.1973E-14   9.8648E-10   9.6600E-12   1.2649E-14   3.5143E-16   2.3859E-12   3.3781E-32   7.5469E-16   3.1544E-26   5.3306E-37   5.0532E-09   2.3377E-11   1.3408E-15   1.7862E-12   9.1438E-22   7.4697E-17   2.4654E-21   2.3667E-21   4.5000E-38   4.5000E-38
4750.0  -1.523   7.1872E-05   1.0775E-03   9.0958E-01   8.1574E-07   5.9751E-09   5.2090E-14   1.6194E-10   1.9366E-12   8.8358E-02   1.5957E-09   3.0900E-18   8.8496E-05   2.5556E-15   5.0973E-07   3.6974E-19   2.0222E-12   2.4518E-09   3.6073E-11   7.2411E-06   3.1456E-10   5.9240E-13   2.4396E-09   2.3904E-11   3.1301E-14   8.7127E-16   1.3787E-11   1.6945E-28   1.2351E-14   4.6388E-24   7.0439E-34   2.1776E-08   1.6102E-10   8.5660E-15   4.4145E-12   1.8448E-20   5.5340E-16   1.8271E-20   1.7264E-20   4.5000E-38   4.5000E-38
4750.0  -1.000   5.3922E-05   3.5709E-03   9.0694E-01   3.2524E-07   1.4899E-08   4.3171E-13   2.1460E-10   8.5296E-12   8.8585E-02   1.5122E-08   2.2900E-16   1.5369E-04   9.1194E-14   1.6050E-06   1.3654E-17   2.2388E-11   4.5769E-09   6.3363E-11   1.3309E-05   1.9216E-09   4.6349E-12   6.1057E-09   5.9918E-11   7.8465E-14   2.1821E-15   6.8467E-11   1.4680E-24   1.6774E-13   6.9594E-22   1.1674E-30   8.1647E-08   1.1370E-09   4.9697E-14   1.1031E-11   4.3813E-19   4.5961E-15   1.5192E-19   1.3611E-19   4.5000E-38   4.5000E-38
4750.0  -0.523   3.8667E-05   1.0536E-02   8.9942E-01   1.4993E-07   3.1787E-08   2.7402E-12   2.9431E-10   3.4803E-11   8.9207E-02   1.1637E-07   9.1475E-15   2.0437E-04   2.2396E-12   4.1877E-06   3.6157E-16   1.9867E-10   6.2694E-09   8.4048E-11   1.9065E-05   8.1896E-09   2.6737E-11   1.3182E-08   1.2974E-10   1.6993E-13   4.7236E-15   2.3745E-10   4.1099E-21   1.1579E-12   4.2520E-20   6.3131E-28   2.3962E-07   5.6680E-09   1.9876E-13   2.3744E-11   7.3175E-18   2.9432E-14   9.7594E-19   7.6445E-19   4.5000E-38   4.5000E-38
4750.0   0.000   2.5265E-05   3.3220E-02   8.7476E-01   6.6952E-08   6.7333E-08   1.8817E-11   4.2608E-10   1.6334E-10   9.1215E-02   1.0817E-06   4.0360E-13   2.4064E-04   6.4471E-11   9.9635E-06   1.2485E-14   2.1007E-09   8.0046E-09   1.0575E-10   2.4306E-05   3.3848E-08   1.5677E-10   2.9135E-08   2.8859E-10   3.7813E-13   1.0513E-14   8.2427E-10   1.4726E-17   6.4715E-12   2.4978E-18   3.8978E-25   7.5118E-07   2.7292E-08   7.8488E-13   5.2134E-11   1.5356E-16   2.0951E-13   7.0173E-18   3.9178E-18   4.5000E-38   4.5000E-38
4750.0   0.477   1.6681E-05   8.6809E-02   8.1642E-01   3.1547E-08   1.2447E-07   9.7400E-11   5.6214E-10   6.0339E-10   9.5953E-02   7.4661E-06   1.0379E-11   2.6597E-04   1.0945E-09   1.7880E-05   2.8128E-13   1.6610E-08   1.0404E-08   1.3786E-10   2.8475E-05   1.1103E-07   6.8164E-10   5.9883E-08   6.0006E-10   7.8674E-13   2.1887E-14   2.4063E-09   1.2747E-14   2.6648E-11   8.0634E-17   9.8644E-23   2.0343E-06   9.9127E-08   2.6248E-12   1.0590E-10   2.3068E-15   1.1915E-12   4.0816E-17   1.3796E-17   4.5000E-38   4.5000E-38
4750.0   1.000   1.0628E-05   2.0520E-01   6.8750E-01   1.2508E-08   2.2262E-07   4.8897E-10   6.2563E-10   1.8850E-09   1.0642E-01   4.3754E-05   2.9353E-10   3.0038E-04   1.6653E-08   2.8206E-05   6.4429E-12   1.2952E-07   1.3464E-08   1.8056E-10   3.3465E-05   3.6628E-07   2.8479E-09   1.3679E-07   1.4066E-09   1.8471E-12   5.1533E-14   6.7378E-09   6.5201E-12   1.4523E-10   3.4625E-15   3.3376E-20   5.0229E-06   3.5148E-07   9.7793E-12   2.3559E-10   3.5715E-14   7.4409E-12   2.6635E-16   5.0057E-17   4.5000E-38   4.5000E-38
4750.0   1.477   7.1498E-06   3.5624E-01   5.2300E-01   4.7150E-09   3.4178E-07   1.7132E-09   5.3820E-10   3.7008E-09   1.1978E-01   1.3186E-04   5.1829E-09   3.3940E-04   1.3193E-07   3.7588E-05   7.5584E-11   6.1607E-07   1.4737E-08   1.9855E-10   3.8302E-05   9.5672E-07   8.5892E-09   2.9326E-07   3.1647E-09   4.1681E-12   1.1656E-13   1.3215E-08   5.3026E-10   9.6150E-10   1.1939E-13   5.9939E-18   8.3824E-06   9.5454E-07   3.0273E-11   4.8070E-10   2.8869E-13   3.4649E-11   1.3001E-15   1.6321E-16   4.5000E-38   4.5000E-38
4750.0   2.000   4.6419E-06   5.1899E-01   3.4576E-01   1.4403E-09   4.8898E-07   5.4013E-09   3.6231E-10   5.4900E-09   1.3417E-01   2.6319E-04   9.9532E-08   3.7868E-04   8.4969E-07   4.5386E-05   6.9533E-10   2.2802E-06   1.5107E-08   2.0363E-10   4.2371E-05   2.3323E-06   2.3032E-08   6.2581E-07   7.4956E-09   9.9424E-12   2.7996E-13   2.0201E-08   1.8250E-08   1.0322E-08   6.2239E-12   1.5173E-15   1.0410E-05   2.3858E-06   8.5812E-11   9.2428E-10   1.6759E-12   1.4681E-10   5.7454E-15   5.5049E-16   4.5000E-38   4.5000E-38
4750.0   2.477   3.0322E-06   6.3388E-01   2.2061E-01   4.6897E-10   6.1141E-07   1.2928E-08   2.2581E-10   6.5497E-09   1.4433E-01   3.7236E-04   1.2153E-06   3.9891E-04   3.5388E-06   4.8008E-05   3.5148E-09   5.3792E-06   1.5217E-08   2.0512E-10   4.3804E-05   4.6154E-06   4.8090E-08   1.0713E-06   1.5110E-08   2.0307E-11   5.7971E-13   2.4651E-08   1.8789E-07   9.3833E-08   2.0732E-10   1.8520E-13   1.0041E-05   4.7943E-06   1.7460E-10   1.3567E-09   5.4545E-12   4.1249E-10   1.6559E-14   1.3816E-15   4.5000E-38   4.5000E-38
4750.0   3.000   1.7441E-06   7.1827E-01   1.2863E-01   1.4261E-10   6.8348E-07   2.8087E-08   1.3346E-10   7.5231E-09   1.5182E-01   4.8878E-04   1.4125E-05   3.7648E-04   1.3475E-05   4.3056E-05   1.4066E-08   1.0218E-05   1.5280E-08   2.0594E-10   4.2409E-05   8.6844E-06   9.4692E-08   1.5355E-06   2.7706E-08   3.8214E-11   1.1232E-12   2.6951E-08   1.0888E-06   7.8416E-07   6.5441E-09   2.2080E-11   8.0810E-06   9.1603E-06   2.7624E-10   1.5664E-09   1.4179E-11   9.2562E-10   3.7790E-14   2.8997E-15   4.5000E-38   4.5000E-38
4750.0   3.477   9.4408E-07   7.6579E-01   7.6681E-02   5.2354E-11   6.6167E-07   4.8628E-08   8.7618E-11   8.8333E-09   1.5607E-01   6.5259E-04   8.0454E-05   2.6250E-04   3.7175E-05   3.0046E-05   3.7043E-08   1.4933E-05   1.5327E-08   2.0648E-10   3.8484E-05   1.4094E-05   1.6038E-07   1.7321E-06   3.9849E-08   5.6963E-11   1.7511E-12   2.3532E-08   2.3039E-06   2.3324E-06   6.2258E-08   6.7188E-10   5.9443E-06   1.5104E-05   2.6402E-10   1.4322E-09   2.9035E-11   1.5136E-09   6.2366E-14   4.5885E-15   4.5000E-38   4.5000E-38
5000.0  -6.000   3.2952E-03   1.9728E-08   9.0456E-01   3.1771E-03   7.2852E-12   1.7793E-21   1.4851E-11   2.5897E-18   8.7970E-02   6.0428E-19   6.8773E-37   1.3174E-09   1.9869E-29   5.0314E-12   1.8783E-34   1.1851E-22   1.0333E-16   2.3818E-18   4.9074E-09   5.4774E-18   9.2943E-21   1.7563E-12   1.9197E-14   2.5743E-17   7.5146E-19   4.1878E-21   4.0000E-38   1.2958E-28   4.5000E-38   4.5000E-38   3.8058E-16   2.5932E-18   4.1497E-25   3.0922E-15   5.5327E-33   9.2508E-24   2.1775E-28   1.9262E-28   4.5000E-38   4.5000E-38
5000.0  -5.523   1.9298E-03   5.9525E-08   9.0717E-01   1.8136E-03   1.2836E-11   9.4325E-21   2.5505E-11   1.3381E-17   8.8091E-02   5.4846E-18   5.6427E-35   3.9683E-09   5.4186E-28   1.5136E-11   8.6686E-33   1.7038E-21   7.1072E-16   1.6375E-17   8.6327E-09   2.8989E-17   4.9196E-20   3.0899E-12   3.3773E-14   4.5290E-17   1.3220E-18   3.7944E-20   4.0000E-38   3.5285E-27   4.5000E-38   4.5000E-38   2.0129E-15   1.3726E-17   5.9557E-24   5.4401E-15   8.8092E-32   4.8966E-23   1.1730E-27   1.0180E-27   4.5000E-38   4.5000E-38
5000.0  -5.000   1.0841E-03   1.9912E-07   9.0878E-01   9.7019E-04   2.4080E-11   5.9088E-20   4.5562E-11   7.9820E-17   8.8165E-02   6.1256E-17   7.0217E-33   1.3260E-08   2.0193E-26   5.0538E-11   5.6301E-31   2.9748E-20   6.3510E-15   1.4609E-16   1.6175E-08   1.8138E-16   3.0787E-19   5.7910E-12   6.3297E-14   8.4882E-17   2.4777E-18   4.2332E-19   4.0000E-38   1.3136E-25   4.5000E-38   4.5000E-38   1.2581E-14   8.5892E-17   1.0387E-22   1.0196E-14   1.8407E-30   3.0645E-22   7.4226E-27   6.3654E-27   4.5000E-38   4.5000E-38
5000.0  -4.523   6.5077E-04   5.9846E-07   9.0961E-01   5.3924E-04   4.3404E-11   3.1980E-19   7.6040E-11   4.0001E-16   8.8204E-02   5.5275E-16   5.7102E-31   3.9824E-08   5.4694E-25   1.5174E-10   2.4538E-29   3.7671E-19   4.6363E-14   1.0624E-15   2.9128E-08   9.8079E-16   1.6654E-18   1.0433E-11   1.1404E-13   1.5292E-16   4.4638E-18   3.8172E-18   4.0000E-38   3.5556E-24   4.5000E-38   4.5000E-38   6.7916E-14   4.6456E-16   1.3144E-21   1.8369E-14   2.9897E-29   1.6578E-21   4.0382E-26   3.4418E-26   4.5000E-38   4.5000E-38
5000.0  -4.000   3.8346E-04   1.9971E-06   9.1011E-01   2.7470E-04   8.5299E-11   2.0961E-18   1.2919E-10   2.2666E-15   8.8227E-02   6.1507E-15   7.0646E-29   1.3278E-07   2.0296E-23   5.0608E-10   1.4532E-27   5.5704E-18   3.6879E-13   8.3658E-15   5.7174E-08   6.4206E-15   1.0911E-17   2.0497E-11   2.2404E-13   3.0044E-16   8.7698E-18   4.2439E-17   4.0000E-38   1.3181E-22   2.4299E-37   4.5000E-38   4.4300E-13   3.0428E-15   1.9420E-20   3.6088E-14   6.5323E-28   1.0863E-20   2.6552E-25   2.2545E-25   4.5000E-38   4.5000E-38
5000.0  -3.523   2.4799E-04   5.9946E-06   9.1037E-01   1.4163E-04   1.6554E-10   1.2207E-17   1.9988E-10   1.0523E-14   8.8240E-02   5.5374E-14   5.7234E-27   3.9789E-07   5.4851E-22   1.5186E-09   5.6065E-26   6.0108E-17   2.1531E-12   4.7888E-14   1.1074E-07   3.7319E-14   6.3513E-17   3.9773E-11   4.3473E-13   5.8298E-16   1.7017E-17   3.8143E-16   4.0000E-38   3.5543E-21   5.9005E-35   4.5000E-38   2.5570E-12   1.7704E-14   2.0920E-19   7.0024E-14   1.1408E-26   6.3250E-20   1.5488E-24   1.3125E-24   4.5000E-38   4.5000E-38
5000.0  -3.000   1.6693E-04   1.9988E-05   9.1050E-01   6.3128E-05   3.7149E-10   9.1327E-17   2.9702E-10   5.2134E-14   8.8248E-02   6.1451E-13   7.0451E-25   1.3196E-06   2.0324E-20   5.0618E-09   2.7779E-24   7.5649E-16   1.3277E-11   2.8371E-13   2.4736E-07   2.7791E-13   4.7480E-16   8.9249E-11   9.7555E-13   1.3082E-15   3.8186E-17   4.2101E-15   4.0000E-38   1.3075E-19   2.4124E-32   4.5000E-38   1.8702E-11   1.3218E-13   2.6187E-18   1.5713E-13   2.8404E-25   4.7317E-19   1.1599E-23   9.8151E-24   4.5000E-38   4.5000E-38
5000.0  -2.523   1.2824E-04   5.9968E-05   9.1053E-01   2.7393E-05   8.5617E-10   6.3147E-16   3.8666E-10   2.0361E-13   8.8255E-02   5.5052E-12   5.6491E-23   3.9001E-06   5.4869E-19   1.5179E-08   8.8606E-23   7.2454E-15   6.4927E-11   1.3095E-12   5.6402E-07   1.9011E-12   3.2772E-15   2.0569E-10   2.2484E-12   3.0152E-15   8.8010E-17   3.7156E-14   4.0000E-38   3.4587E-18   5.7439E-30   4.5000E-38   1.2273E-10   9.0963E-13   2.4708E-17   3.6212E-13   5.8641E-24   3.2715E-18   8.0231E-23   6.7809E-23   4.5000E-38   4.5000E-38
5000.0  -2.000   1.0496E-04   1.9985E-04   9.1043E-01   1.0039E-05   2.3357E-09   5.7415E-15   4.7229E-10   8.2892E-13   8.8270E-02   6.0204E-11   6.7346E-21   1.2364E-05   2.0298E-17   5.0512E-08   3.5974E-21   8.3074E-14   3.2522E-10   6.0274E-12   1.4904E-06   1.6743E-11   2.9645E-14   5.6119E-10   6.1354E-12   8.2277E-15   2.4016E-16   3.8654E-13   2.3414E-34   1.1954E-16   2.2052E-27   4.5000E-38   9.6249E-10   8.1549E-12   2.6950E-16   9.8783E-13   1.7496E-22   2.9744E-17   7.2968E-22   6.1496E-22   4.5000E-38   4.5000E-38
5000.0  -1.523   8.8938E-05   5.9902E-04   9.1003E-01   3.9475E-06   5.9346E-09   4.3746E-14   5.5691E-10   2.9310E-12   8.8309E-02   5.2078E-10   4.9872E-19   3.2679E-05   5.4600E-16   1.5080E-07   1.0043E-19   7.5563E-13   1.0760E-09   1.8342E-11   3.5190E-06   1.1854E-10   2.2313E-13   1.4266E-09   1.5602E-11   2.0923E-14   6.1072E-16   2.9484E-12   1.3955E-30   2.7046E-15   4.4866E-25   3.2317E-35   5.4230E-09   6.0100E-11   2.1615E-15   2.5102E-12   3.8475E-21   2.2665E-16   5.5616E-21   4.6524E-21   4.5000E-38   4.5000E-38
5000.0  -1.000   7.0865E-05   1.9903E-03   9.0858E-01   1.4839E-06   1.5737E-08   3.8606E-13   6.9671E-10   1.2203E-11   8.8438E-02   5.2511E-09   4.8493E-17   7.8607E-05   1.9956E-14   4.9426E-07   3.7579E-18   8.4110E-12   2.5703E-09   4.0541E-11   7.8302E-06   8.7785E-10   1.9073E-12   3.7900E-09   4.1490E-11   5.5643E-14   1.6261E-15   2.1522E-11   1.6372E-26   6.2738E-14   1.1527E-22   9.1960E-32   2.6766E-08   4.8732E-10   1.7418E-14   6.6624E-12   1.0313E-19   2.0020E-15   4.9159E-20   4.0098E-20   4.5000E-38   4.5000E-38
5000.0  -0.523   5.4024E-05   5.9159E-03   9.0437E-01   6.4583E-07   3.5824E-08   2.6243E-12   9.0546E-10   4.7358E-11   8.8791E-02   4.0877E-08   2.5745E-15   1.3746E-04   5.1931E-13   1.4162E-06   1.0076E-16   7.5189E-11   4.0812E-09   6.1344E-11   1.3443E-05   4.5004E-09   1.2213E-11   8.6817E-09   9.5230E-11   1.2773E-13   3.7307E-15   9.8570E-11   6.6000E-23   7.4824E-13   1.2258E-20   8.7204E-29   8.9114E-08   2.8475E-09   9.1610E-14   1.5231E-11   1.8440E-18   1.3667E-14   3.3619E-19   2.5629E-19   4.5000E-38   4.5000E-38
5000.0   0.000   3.7289E-05   1.9101E-02   8.9008E-01   2.7627E-07   8.1120E-08   1.9495E-11   1.2707E-09   2.1804E-10   8.9963E-02   3.7282E-07   1.5190E-13   1.9778E-04   1.7113E-11   4.1118E-06   3.5895E-15   8.1199E-10   5.6870E-09   8.3102E-11   1.9785E-05   2.1729E-08   8.1003E-11   2.0126E-08   2.2178E-10   2.9756E-13   8.6903E-15   4.0060E-10   3.8874E-19   6.9647E-12   1.2280E-18   9.4024E-26   2.8642E-07   1.6227E-08   4.4085E-13   3.5151E-11   3.9434E-17   1.0348E-13   2.5601E-18   1.6029E-18   4.5000E-38   4.5000E-38
5000.0   0.477   2.5257E-05   5.2695E-02   8.5354E-01   1.3038E-07   1.5807E-07   1.0929E-10   1.7251E-09   8.5158E-10   9.2936E-02   2.6756E-06   4.8126E-12   2.3799E-04   3.5403E-10   9.3134E-06   8.6854E-14   6.7535E-09   7.6527E-09   1.1107E-10   2.4791E-05   7.8329E-08   3.9359E-10   4.1826E-08   4.6477E-10   6.2388E-13   1.8229E-14   1.2541E-09   5.9441E-16   3.6996E-11   5.3989E-17   3.4210E-23   7.9115E-07   6.6814E-08   1.5993E-12   7.2450E-11   6.0830E-16   6.1356E-13   1.5399E-17   6.6770E-18   4.5000E-38   4.5000E-38
5000.0   1.000   1.6079E-05   1.3908E-01   7.5949E-01   5.4668E-08   2.9848E-07   6.1209E-10   2.1455E-09   3.1413E-09   1.0057E-01   1.9003E-05   1.6005E-10   2.7520E-04   7.0908E-09   1.8290E-05   2.3313E-12   5.9270E-08   1.0164E-08   1.4815E-10   2.9976E-05   2.8092E-07   1.8687E-09   9.3953E-08   1.0632E-09   1.4289E-12   4.1798E-14   3.9024E-09   6.5516E-13   2.0032E-10   2.5718E-15   1.4337E-20   2.2026E-06   2.6626E-07   6.1498E-12   1.5982E-10   1.0710E-14   4.0144E-12   1.0421E-16   2.5939E-17   4.5000E-38   4.5000E-38
5000.0   1.477   1.0615E-05   2.7268E-01   6.1400E-01   2.2315E-08   4.7791E-07   2.3769E-09   2.1240E-09   7.5422E-09   1.1239E-01   7.5534E-05   3.1113E-09   3.1347E-04   7.2344E-08   2.8066E-05   3.3397E-11   3.3049E-07   1.1330E-08   1.6545E-10   3.4979E-05   7.9502E-07   6.3887E-09   1.9964E-07   2.3360E-09   3.1462E-12   9.2309E-14   9.0110E-09   1.0880E-10   1.1159E-09   8.4269E-14   2.7632E-18   4.4430E-06   8.0097E-07   1.9921E-11   3.2834E-10   1.0819E-13   2.0003E-11   5.4310E-16   8.5053E-17   4.5000E-38   4.5000E-38
5000.0   2.000   6.6849E-06   4.4291E-01   4.2860E-01   7.4206E-09   7.0028E-07   8.1040E-09   1.6435E-09   1.3580E-08   1.2744E-01   1.9544E-04   6.4976E-08   3.5574E-04   5.7735E-07   3.7543E-05   3.7954E-10   1.4628E-06   1.1719E-08   1.7102E-10   3.9757E-05   2.1026E-06   1.9342E-08   4.3476E-07   5.4652E-09   7.3978E-12   2.1808E-13   1.6290E-08   6.9943E-09   1.0222E-08   4.1791E-12   7.4192E-16   6.5847E-06   2.2034E-06   6.1606E-11   6.6432E-10   8.1136E-13   9.4170E-11   2.6807E-15   2.9798E-16   4.5000E-38   4.5000E-38
